Data,5,record,timestamp,752769694,s,position_lat,578063509,semicircles,position_long,-1472068842,semicircles,distance,2.36,m,altitude,93.60000000000002,m,speed,2.825,m/s,power,152,watts,heart_rate,80,bpm,cadence,50,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769695,s,position_lat,578063260,semicircles,position_long,-1472069219,semicircles,distance,4.0,m,altitude,93.60000000000002,m,speed,3.04,m/s,power,135,watts,heart_rate,81,bpm,cadence,49,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769696,s,position_lat,578062979,semicircles,position_long,-1472069538,semicircles,distance,5.55,m,altitude,93.60000000000002,m,speed,3.152,m/s,power,177,watts,heart_rate,83,bpm,cadence,51,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769697,s,position_lat,578062656,semicircles,position_long,-1472069861,semicircles,distance,7.41,m,altitude,93.60000000000002,m,speed,3.342,m/s,power,220,watts,heart_rate,84,bpm,cadence,57,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769698,s,position_lat,578062305,semicircles,position_long,-1472070149,semicircles,distance,9.4,m,altitude,93.60000000000002,m,speed,3.364,m/s,power,213,watts,heart_rate,85,bpm,cadence,59,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769699,s,position_lat,578061950,semicircles,position_long,-1472070456,semicircles,distance,11.82,m,altitude,93.60000000000002,m,speed,3.503,m/s,power,191,watts,heart_rate,86,bpm,cadence,59,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769700,s,position_lat,578061504,semicircles,position_long,-1472070663,semicircles,distance,15.91,m,altitude,93.60000000000002,m,speed,3.481,m/s,power,177,watts,heart_rate,87,bpm,cadence,62,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769701,s,position_lat,578061226,semicircles,position_long,-1472071076,semicircles,distance,19.55,m,altitude,93.60000000000002,m,speed,3.628,m/s,power,161,watts,heart_rate,89,bpm,cadence,59,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769702,s,position_lat,578060932,semicircles,position_long,-1472071530,semicircles,distance,23.48,m,altitude,93.60000000000002,m,speed,3.837,m/s,power,174,watts,heart_rate,90,bpm,cadence,61,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769703,s,position_lat,578060638,semicircles,position_long,-1472071938,semicircles,distance,27.2,m,altitude,93.60000000000002,m,speed,3.859,m/s,power,170,watts,heart_rate,92,bpm,cadence,65,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769704,s,position_lat,578060293,semicircles,position_long,-1472072314,semicircles,distance,31.14,m,altitude,93.60000000000002,m,speed,3.972,m/s,power,172,watts,heart_rate,92,bpm,cadence,66,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769705,s,position_lat,578059661,semicircles,position_long,-1472072966,semicircles,distance,38.22,m,altitude,93.60000000000002,m,speed,3.892,m/s,power,173,watts,heart_rate,94,bpm,cadence,66,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769706,s,position_lat,578059404,semicircles,position_long,-1472073272,semicircles,distance,41.27,m,altitude,93.60000000000002,m,speed,3.585,m/s,power,184,watts,heart_rate,95,bpm,cadence,67,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769707,s,position_lat,578059110,semicircles,position_long,-1472073658,semicircles,distance,44.9,m,altitude,93.60000000000002,m,speed,3.62,m/s,power,176,watts,heart_rate,96,bpm,cadence,68,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769708,s,position_lat,578058757,semicircles,position_long,-1472074259,semicircles,distance,49.82,m,altitude,93.60000000000002,m,speed,3.895,m/s,power,168,watts,heart_rate,97,bpm,cadence,68,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769709,s,position_lat,578058382,semicircles,position_long,-1472074750,semicircles,distance,54.46,m,altitude,93.60000000000002,m,speed,3.906,m/s,power,160,watts,heart_rate,97,bpm,cadence,69,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769710,s,position_lat,578058063,semicircles,position_long,-1472075184,semicircles,distance,58.46,m,altitude,93.60000000000002,m,speed,3.893,m/s,power,155,watts,heart_rate,99,bpm,cadence,69,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769711,s,position_lat,578057669,semicircles,position_long,-1472075602,semicircles,distance,62.96,m,altitude,94.0,m,speed,4.049,m/s,power,167,watts,heart_rate,100,bpm,cadence,67,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769712,s,position_lat,578057253,semicircles,position_long,-1472075974,semicircles,distance,67.44,m,altitude,94.0,m,speed,4.024,m/s,power,195,watts,heart_rate,100,bpm,cadence,67,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769713,s,position_lat,578056832,semicircles,position_long,-1472076355,semicircles,distance,72.0,m,altitude,94.39999999999998,m,speed,4.12,m/s,power,206,watts,heart_rate,101,bpm,cadence,69,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769714,s,position_lat,578056436,semicircles,position_long,-1472076783,semicircles,distance,76.55,m,altitude,94.79999999999995,m,speed,4.116,m/s,power,212,watts,heart_rate,103,bpm,cadence,70,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769715,s,position_lat,578056073,semicircles,position_long,-1472077162,semicircles,distance,80.67,m,altitude,95.39999999999998,m,speed,3.942,m/s,power,210,watts,heart_rate,104,bpm,cadence,70,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769716,s,position_lat,578055698,semicircles,position_long,-1472077559,semicircles,distance,84.95,m,altitude,95.79999999999995,m,speed,4.123,m/s,power,210,watts,heart_rate,106,bpm,cadence,70,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769717,s,position_lat,578055330,semicircles,position_long,-1472077988,semicircles,distance,89.28,m,altitude,95.79999999999995,m,speed,4.136,m/s,power,193,watts,heart_rate,106,bpm,cadence,71,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769718,s,position_lat,578054995,semicircles,position_long,-1472078418,semicircles,distance,93.39,m,altitude,95.79999999999995,m,speed,4.127,m/s,power,197,watts,heart_rate,108,bpm,cadence,70,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769719,s,position_lat,578054674,semicircles,position_long,-1472078828,semicircles,distance,97.32,m,altitude,95.79999999999995,m,speed,3.974,m/s,power,222,watts,heart_rate,109,bpm,cadence,69,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769720,s,position_lat,578054336,semicircles,position_long,-1472079237,semicircles,distance,101.36,m,altitude,95.79999999999995,m,speed,3.982,m/s,power,208,watts,heart_rate,111,bpm,cadence,70,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769721,s,position_lat,578053920,semicircles,position_long,-1472079683,semicircles,distance,106.12,m,altitude,95.79999999999995,m,speed,4.364,m/s,power,194,watts,heart_rate,112,bpm,cadence,70,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769722,s,position_lat,578053503,semicircles,position_long,-1472080085,semicircles,distance,110.72,m,altitude,95.79999999999995,m,speed,4.187,m/s,power,197,watts,heart_rate,113,bpm,cadence,69,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769723,s,position_lat,578053099,semicircles,position_long,-1472080468,semicircles,distance,115.17,m,altitude,96.20000000000005,m,speed,4.203,m/s,power,210,watts,heart_rate,114,bpm,cadence,69,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769724,s,position_lat,578052713,semicircles,position_long,-1472080834,semicircles,distance,119.41,m,altitude,96.60000000000002,m,speed,4.187,m/s,power,244,watts,heart_rate,115,bpm,cadence,67,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769725,s,position_lat,578052362,semicircles,position_long,-1472081196,semicircles,distance,123.39,m,altitude,97.0,m,speed,3.898,m/s,power,247,watts,heart_rate,116,bpm,cadence,66,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769726,s,position_lat,578052012,semicircles,position_long,-1472081572,semicircles,distance,127.39,m,altitude,97.39999999999998,m,speed,3.87,m/s,power,232,watts,heart_rate,116,bpm,cadence,65,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769727,s,position_lat,578051693,semicircles,position_long,-1472081945,semicircles,distance,131.16,m,altitude,97.79999999999995,m,speed,3.769,m/s,power,232,watts,heart_rate,117,bpm,cadence,64,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769728,s,position_lat,578051378,semicircles,position_long,-1472082357,semicircles,distance,135.03,m,altitude,97.79999999999995,m,speed,3.907,m/s,power,203,watts,heart_rate,117,bpm,cadence,62,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769729,s,position_lat,578051082,semicircles,position_long,-1472082751,semicircles,distance,138.71,m,altitude,97.79999999999995,m,speed,3.768,m/s,power,154,watts,heart_rate,118,bpm,cadence,60,rpm,temperature,20,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769730,s,position_lat,578050806,semicircles,position_long,-1472083153,semicircles,distance,142.28,m,altitude,97.79999999999995,m,speed,3.664,m/s,power,131,watts,heart_rate,118,bpm,cadence,58,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769731,s,position_lat,578050538,semicircles,position_long,-1472083570,semicircles,distance,145.88,m,altitude,97.79999999999995,m,speed,3.5,m/s,power,131,watts,heart_rate,118,bpm,cadence,56,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769732,s,position_lat,578050336,semicircles,position_long,-1472083955,semicircles,distance,148.92,m,altitude,97.79999999999995,m,speed,3.071,m/s,power,61,watts,heart_rate,118,bpm,cadence,49,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769733,s,position_lat,578050219,semicircles,position_long,-1472084373,semicircles,distance,151.72,m,altitude,97.79999999999995,m,speed,2.839,m/s,power,85,watts,heart_rate,118,bpm,cadence,45,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769734,s,position_lat,578050233,semicircles,position_long,-1472084787,semicircles,distance,154.28,m,altitude,97.79999999999995,m,speed,2.867,m/s,power,185,watts,heart_rate,119,bpm,cadence,43,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769735,s,position_lat,578050415,semicircles,position_long,-1472085223,semicircles,distance,157.41,m,altitude,98.20000000000005,m,speed,3.333,m/s,power,185,watts,heart_rate,119,bpm,cadence,46,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769736,s,position_lat,578050652,semicircles,position_long,-1472085706,semicircles,distance,161.12,m,altitude,98.79999999999995,m,speed,3.748,m/s,power,209,watts,heart_rate,119,bpm,cadence,49,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769737,s,position_lat,578050973,semicircles,position_long,-1472086115,semicircles,distance,164.96,m,altitude,99.20000000000005,m,speed,3.978,m/s,power,140,watts,heart_rate,119,bpm,cadence,60,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769738,s,position_lat,578051291,semicircles,position_long,-1472086683,semicircles,distance,169.55,m,altitude,99.60000000000002,m,speed,4.377,m/s,power,140,watts,heart_rate,119,bpm,cadence,66,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769739,s,position_lat,578051522,semicircles,position_long,-1472087309,semicircles,distance,173.96,m,altitude,100.0,m,speed,4.352,m/s,power,100,watts,heart_rate,119,bpm,cadence,63,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769740,s,position_lat,578051833,semicircles,position_long,-1472087938,semicircles,distance,178.82,m,altitude,100.0,m,speed,4.729,m/s,power,66,watts,heart_rate,119,bpm,cadence,57,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769741,s,position_lat,578052025,semicircles,position_long,-1472088606,semicircles,distance,183.28,m,altitude,100.0,m,speed,4.765,m/s,power,66,watts,heart_rate,119,bpm,cadence,57,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769742,s,position_lat,578052292,semicircles,position_long,-1472089265,semicircles,distance,188.06,m,altitude,100.0,m,speed,5.123,m/s,power,30,watts,heart_rate,118,bpm,cadence,49,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769743,s,position_lat,578052534,semicircles,position_long,-1472090025,semicircles,distance,193.27,m,altitude,100.0,m,speed,5.516,m/s,power,52,watts,heart_rate,119,bpm,cadence,49,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769744,s,position_lat,578052748,semicircles,position_long,-1472090785,semicircles,distance,198.29,m,altitude,100.0,m,speed,5.33,m/s,power,78,watts,heart_rate,118,bpm,cadence,50,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769745,s,position_lat,578052868,semicircles,position_long,-1472091625,semicircles,distance,203.62,m,altitude,100.0,m,speed,5.33,m/s,power,74,watts,heart_rate,118,bpm,cadence,52,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,752769746,,unknown,4,,unknown,1,,unknown,3,,unknown,3,,unknown,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,6,record,timestamp,1,,altitude,1,,power,1,,heart_rate,1,,cadence,1,,temperature,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752769746,s,altitude,100.0,m,power,72,watts,heart_rate,118,bpm,cadence,53,rpm,temperature,19,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,752769747,,unknown,2,,unknown,2,,unknown,4,,unknown,1,,unknown,3,,unknown,3,,unknown,4,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769747,s,position_lat,578053666,semicircles,position_long,-1472093160,semicircles,distance,214.83,m,altitude,100.0,m,speed,6.406,m/s,power,72,watts,heart_rate,118,bpm,cadence,55,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769748,s,position_lat,578053959,semicircles,position_long,-1472094002,semicircles,distance,220.6,m,altitude,100.0,m,speed,6.571,m/s,power,71,watts,heart_rate,117,bpm,cadence,56,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769749,s,position_lat,578054257,semicircles,position_long,-1472094914,semicircles,distance,226.78,m,altitude,100.0,m,speed,6.954,m/s,power,55,watts,heart_rate,117,bpm,cadence,57,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769750,s,position_lat,578054553,semicircles,position_long,-1472095749,semicircles,distance,232.47,m,altitude,100.0,m,speed,6.925,m/s,power,53,watts,heart_rate,116,bpm,cadence,60,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769751,s,position_lat,578054948,semicircles,position_long,-1472096517,semicircles,distance,237.96,m,altitude,100.0,m,speed,6.907,m/s,power,52,watts,heart_rate,115,bpm,cadence,60,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769752,s,position_lat,578055252,semicircles,position_long,-1472097453,semicircles,distance,244.28,m,altitude,100.0,m,speed,7.374,m/s,power,52,watts,heart_rate,115,bpm,cadence,61,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769753,s,position_lat,578055643,semicircles,position_long,-1472098395,semicircles,distance,250.88,m,altitude,100.0,m,speed,7.677,m/s,power,33,watts,heart_rate,115,bpm,cadence,63,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769754,s,position_lat,578056076,semicircles,position_long,-1472099276,semicircles,distance,257.25,m,altitude,99.60000000000002,m,speed,7.825,m/s,power,29,watts,heart_rate,114,bpm,cadence,64,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769755,s,position_lat,578056460,semicircles,position_long,-1472100185,semicircles,distance,263.65,m,altitude,99.0,m,speed,7.942,m/s,power,29,watts,heart_rate,114,bpm,cadence,65,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769756,s,position_lat,578056803,semicircles,position_long,-1472101210,semicircles,distance,270.64,m,altitude,98.60000000000002,m,speed,7.915,m/s,power,26,watts,heart_rate,112,bpm,cadence,66,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769757,s,position_lat,578057208,semicircles,position_long,-1472102102,semicircles,distance,277.0,m,altitude,98.20000000000005,m,speed,8.012,m/s,power,25,watts,heart_rate,112,bpm,cadence,68,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769758,s,position_lat,578057689,semicircles,position_long,-1472102840,semicircles,distance,282.72,m,altitude,97.79999999999995,m,speed,7.625,m/s,power,28,watts,heart_rate,112,bpm,cadence,69,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769759,s,position_lat,578058193,semicircles,position_long,-1472103644,semicircles,distance,288.99,m,altitude,97.79999999999995,m,speed,7.765,m/s,power,24,watts,heart_rate,111,bpm,cadence,71,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769760,s,position_lat,578058583,semicircles,position_long,-1472104602,semicircles,distance,295.79,m,altitude,97.79999999999995,m,speed,8.182,m/s,power,20,watts,heart_rate,111,bpm,cadence,70,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769761,s,position_lat,578059011,semicircles,position_long,-1472105543,semicircles,distance,302.57,m,altitude,97.79999999999995,m,speed,8.292,m/s,power,21,watts,heart_rate,110,bpm,cadence,71,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769762,s,position_lat,578060100,semicircles,position_long,-1472105416,semicircles,distance,308.89,m,altitude,97.79999999999995,m,speed,8.058,m/s,power,21,watts,heart_rate,107,bpm,cadence,72,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769763,s,position_lat,578060698,semicircles,position_long,-1472106180,semicircles,distance,316.14,m,altitude,97.79999999999995,m,speed,7.947,m/s,power,21,watts,heart_rate,105,bpm,cadence,72,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769764,s,position_lat,578061440,semicircles,position_long,-1472106988,semicircles,distance,324.54,m,altitude,97.79999999999995,m,speed,8.469,m/s,power,0,watts,heart_rate,103,bpm,cadence,54,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769765,s,position_lat,578062101,semicircles,position_long,-1472107683,semicircles,distance,331.92,m,altitude,97.20000000000005,m,speed,8.352,m/s,power,0,watts,heart_rate,102,bpm,cadence,0,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769766,s,position_lat,578062638,semicircles,position_long,-1472108515,semicircles,distance,339.05,m,altitude,96.79999999999995,m,speed,8.201,m/s,power,0,watts,heart_rate,102,bpm,cadence,0,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769767,s,position_lat,578063178,semicircles,position_long,-1472109325,semicircles,distance,346.09,m,altitude,96.39999999999998,m,speed,8.183,m/s,power,0,watts,heart_rate,102,bpm,cadence,0,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769768,s,position_lat,578063653,semicircles,position_long,-1472110276,semicircles,distance,353.46,m,altitude,96.0,m,speed,8.073,m/s,power,0,watts,heart_rate,102,bpm,cadence,0,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769769,s,position_lat,578064136,semicircles,position_long,-1472111285,semicircles,distance,361.16,m,altitude,95.39999999999998,m,speed,8.167,m/s,power,0,watts,heart_rate,102,bpm,cadence,0,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769770,s,position_lat,578064561,semicircles,position_long,-1472112226,semicircles,distance,368.15,m,altitude,95.39999999999998,m,speed,7.727,m/s,power,0,watts,heart_rate,102,bpm,cadence,0,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769771,s,position_lat,578064872,semicircles,position_long,-1472113219,semicircles,distance,374.96,m,altitude,95.39999999999998,m,speed,7.551,m/s,power,0,watts,heart_rate,98,bpm,cadence,0,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769772,s,position_lat,578065273,semicircles,position_long,-1472114244,semicircles,distance,382.29,m,altitude,95.39999999999998,m,speed,7.846,m/s,power,0,watts,heart_rate,95,bpm,cadence,0,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769773,s,position_lat,578065577,semicircles,position_long,-1472115324,semicircles,distance,389.55,m,altitude,95.39999999999998,m,speed,8.163,m/s,power,0,watts,heart_rate,95,bpm,cadence,0,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769774,s,position_lat,578065970,semicircles,position_long,-1472116345,semicircles,distance,396.85,m,altitude,95.0,m,speed,7.987,m/s,power,0,watts,heart_rate,93,bpm,cadence,0,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769775,s,position_lat,578066416,semicircles,position_long,-1472117324,semicircles,distance,404.08,m,altitude,94.60000000000002,m,speed,7.973,m/s,power,0,watts,heart_rate,91,bpm,cadence,0,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769776,s,position_lat,578066801,semicircles,position_long,-1472118363,semicircles,distance,411.42,m,altitude,94.20000000000005,m,speed,8.011,m/s,power,31,watts,heart_rate,91,bpm,cadence,11,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769777,s,position_lat,578067243,semicircles,position_long,-1472119457,semicircles,distance,419.28,m,altitude,93.79999999999995,m,speed,8.13,m/s,power,21,watts,heart_rate,91,bpm,cadence,49,rpm,temperature,19,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769778,s,position_lat,578067611,semicircles,position_long,-1472120565,semicircles,distance,426.93,m,altitude,93.39999999999998,m,speed,8.372,m/s,power,21,watts,heart_rate,91,bpm,cadence,56,rpm,temperature,18,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769779,s,position_lat,578067957,semicircles,position_long,-1472121786,semicircles,distance,435.16,m,altitude,93.39999999999998,m,speed,8.664,m/s,power,21,watts,heart_rate,91,bpm,cadence,56,rpm,temperature,18,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769780,s,position_lat,578068378,semicircles,position_long,-1472122824,semicircles,distance,442.59,m,altitude,93.39999999999998,m,speed,8.221,m/s,power,0,watts,heart_rate,98,bpm,cadence,42,rpm,temperature,18,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769781,s,position_lat,578068849,semicircles,position_long,-1472123910,semicircles,distance,450.49,m,altitude,93.39999999999998,m,speed,8.459,m/s,power,0,watts,heart_rate,98,bpm,cadence,0,rpm,temperature,18,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752769782,s,position_lat,578069381,semicircles,position_long,-1472124793,semicircles,distance,457.5,m,altitude,93.39999999999998,m,speed,8.225,m/s,power,0,watts,heart_rate,98,bpm,cadence,0,rpm,temperature,18,C,,,,,,,,,,,,,,,,
