Data,5,record,timestamp,752687471,s,position_lat,578062244,semicircles,position_long,-1472069923,semicircles,distance,20.15,m,altitude,0.0,m,speed,3.474,m/s,temperature,18,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752687479,s,position_lat,578059564,semicircles,position_long,-1472072731,semicircles,distance,50.6,m,altitude,0.0,m,speed,3.654,m/s,temperature,18,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752687484,s,position_lat,578057927,semicircles,position_long,-1472074848,semicircles,distance,70.73,m,altitude,0.39999999999997726,m,speed,3.865,m/s,temperature,18,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752687485,s,position_lat,578057573,semicircles,position_long,-1472075283,semicircles,distance,74.99,m,altitude,0.8000000000000114,m,speed,4.011,m/s,temperature,18,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752687486,s,position_lat,578057203,semicircles,position_long,-1472075750,semicircles,distance,79.5,m,altitude,1.1999999999999886,m,speed,4.223,m/s,temperature,18,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752687487,s,position_lat,578056895,semicircles,position_long,-1472076056,semicircles,distance,82.93,m,altitude,1.6000000000000227,m,speed,3.791,m/s,temperature,18,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752687488,s,position_lat,578056555,semicircles,position_long,-1472076399,semicircles,distance,86.74,m,altitude,2.0,m,speed,3.88,m/s,temperature,18,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752687494,s,position_lat,578054674,semicircles,position_long,-1472078368,semicircles,distance,108.07,m,altitude,2.0,m,speed,3.199,m/s,temperature,18,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752687497,s,position_lat,578053740,semicircles,position_long,-1472079441,semicircles,distance,119.02,m,altitude,2.6000000000000227,m,speed,3.634,m/s,temperature,18,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752687498,s,position_lat,578053483,semicircles,position_long,-1472079743,semicircles,distance,122.05,m,altitude,3.0,m,speed,3.412,m/s,temperature,18,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752687499,s,position_lat,578053207,semicircles,position_long,-1472080139,semicircles,distance,125.59,m,altitude,3.3999999999999773,m,speed,3.545,m/s,temperature,18,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,device_info,timestamp,752687500,s,serial_number,84647755,,unknown,1,,device_index,3,,device_type,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752687500,s,position_lat,578052895,semicircles,position_long,-1472080536,semicircles,distance,129.39,m,altitude,4.0,m,speed,3.696,m/s,temperature,18,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,752687501,s,position_lat,578052632,semicircles,position_long,-1472080934,semicircles,distance,132.86,m,altitude,4.399999999999977,m,speed,3.609,m/s,temperature,18,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,752687503,,unknown,2,,unknown,2,,unknown,3,,unknown,1,,unknown,5,,unknown,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,6,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,power,1,,cadence,1,,temperature,1,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687503,s,position_lat,578052060,semicircles,position_long,-1472081820,semicircles,distance,140.51,m,altitude,4.399999999999977,m,speed,3.693,m/s,power,200,watts,cadence,44,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687504,s,position_lat,578051751,semicircles,position_long,-1472082288,semicircles,distance,144.6,m,altitude,4.399999999999977,m,speed,4.063,m/s,power,200,watts,cadence,43,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687505,s,position_lat,578051389,semicircles,position_long,-1472082760,semicircles,distance,149.05,m,altitude,4.399999999999977,m,speed,4.431,m/s,power,222,watts,cadence,43,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687506,s,position_lat,578051114,semicircles,position_long,-1472083035,semicircles,distance,152.06,m,altitude,4.399999999999977,m,speed,4.065,m/s,power,193,watts,cadence,44,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687507,s,position_lat,578050798,semicircles,position_long,-1472083516,semicircles,distance,156.25,m,altitude,4.399999999999977,m,speed,4.397,m/s,power,193,watts,cadence,45,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687508,s,position_lat,578050512,semicircles,position_long,-1472083854,semicircles,distance,159.59,m,altitude,4.800000000000011,m,speed,4.185,m/s,power,138,watts,cadence,43,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687509,s,position_lat,578050218,semicircles,position_long,-1472084086,semicircles,distance,162.52,m,altitude,5.199999999999989,m,speed,3.816,m/s,power,138,watts,cadence,43,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687510,s,position_lat,578049970,semicircles,position_long,-1472084284,semicircles,distance,165.02,m,altitude,5.600000000000023,m,speed,3.781,m/s,power,102,watts,cadence,39,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687511,s,position_lat,578049862,semicircles,position_long,-1472084580,semicircles,distance,167.05,m,altitude,6.0,m,speed,3.175,m/s,power,110,watts,cadence,34,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687512,s,position_lat,578049738,semicircles,position_long,-1472085149,semicircles,distance,170.53,m,altitude,6.399999999999977,m,speed,4.01,m/s,power,110,watts,cadence,33,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687513,s,position_lat,578049917,semicircles,position_long,-1472085456,semicircles,distance,171.1,m,altitude,6.399999999999977,m,speed,3.66,m/s,power,157,watts,cadence,37,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687514,s,position_lat,578050184,semicircles,position_long,-1472086037,semicircles,distance,172.98,m,altitude,6.399999999999977,m,speed,4.021,m/s,power,127,watts,cadence,37,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687515,s,position_lat,578050530,semicircles,position_long,-1472086726,semicircles,distance,175.64,m,altitude,6.399999999999977,m,speed,4.871,m/s,power,127,watts,cadence,40,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687516,s,position_lat,578051022,semicircles,position_long,-1472087377,semicircles,distance,178.23,m,altitude,6.399999999999977,m,speed,5.652,m/s,power,86,watts,cadence,42,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687517,s,position_lat,578051605,semicircles,position_long,-1472087938,semicircles,distance,180.78,m,altitude,6.399999999999977,m,speed,6.109,m/s,power,61,watts,cadence,45,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687518,s,position_lat,578052287,semicircles,position_long,-1472088413,semicircles,distance,183.47,m,altitude,6.399999999999977,m,speed,6.651,m/s,power,61,watts,cadence,46,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,752687519,s,position_lat,578052943,semicircles,position_long,-1472088835,semicircles,distance,186.58,m,altitude,6.399999999999977,m,speed,6.617,m/s,power,61,watts,cadence,46,rpm,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,3,device_info,timestamp,752687520,s,serial_number,24653022,,unknown,4,,device_index,4,,device_type,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,752687520,,unknown,2,,unknown,2,,unknown,3,,unknown,1,,unknown,4,,unknown,3,,unknown,3,,,,,,,,,,,,,,,,,,,,,,,
Definition,7,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,power,1,,heart_rate,1,,cadence,1,,temperature,1,,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687520,s,position_lat,578053632,semicircles,position_long,-1472089274,semicircles,distance,190.48,m,altitude,6.399999999999977,m,speed,6.906,m/s,power,0,watts,heart_rate,111,bpm,cadence,11,rpm,temperature,18,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687521,s,position_lat,578054342,semicircles,position_long,-1472089695,semicircles,distance,194.9,m,altitude,6.399999999999977,m,speed,6.88,m/s,power,0,watts,heart_rate,110,bpm,cadence,0,rpm,temperature,18,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687522,s,position_lat,578055066,semicircles,position_long,-1472090220,semicircles,distance,200.49,m,altitude,6.399999999999977,m,speed,7.644,m/s,power,0,watts,heart_rate,109,bpm,cadence,0,rpm,temperature,18,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687523,s,position_lat,578055579,semicircles,position_long,-1472090970,semicircles,distance,206.81,m,altitude,6.399999999999977,m,speed,7.92,m/s,power,0,watts,heart_rate,109,bpm,cadence,0,rpm,temperature,18,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687524,s,position_lat,578055696,semicircles,position_long,-1472091636,semicircles,distance,210.9,m,altitude,6.399999999999977,m,speed,7.959,m/s,power,0,watts,heart_rate,109,bpm,cadence,0,rpm,temperature,18,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687525,s,position_lat,578056407,semicircles,position_long,-1472091431,semicircles,distance,216.83,m,altitude,6.399999999999977,m,speed,8.254,m/s,power,0,watts,heart_rate,108,bpm,cadence,0,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687526,s,position_lat,578057216,semicircles,position_long,-1472091796,semicircles,distance,224.7,m,altitude,6.399999999999977,m,speed,8.713,m/s,power,0,watts,heart_rate,107,bpm,cadence,0,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687527,s,position_lat,578057893,semicircles,position_long,-1472092298,semicircles,distance,231.71,m,altitude,6.399999999999977,m,speed,8.704,m/s,power,0,watts,heart_rate,106,bpm,cadence,0,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687528,s,position_lat,578058238,semicircles,position_long,-1472092930,semicircles,distance,236.14,m,altitude,6.399999999999977,m,speed,8.838,m/s,power,0,watts,heart_rate,105,bpm,cadence,0,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687529,s,position_lat,578058544,semicircles,position_long,-1472093593,semicircles,distance,240.36,m,altitude,6.399999999999977,m,speed,8.932,m/s,power,0,watts,heart_rate,104,bpm,cadence,0,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687530,s,position_lat,578059163,semicircles,position_long,-1472094195,semicircles,distance,247.12,m,altitude,6.399999999999977,m,speed,8.961,m/s,power,0,watts,heart_rate,103,bpm,cadence,0,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687531,s,position_lat,578059828,semicircles,position_long,-1472094900,semicircles,distance,254.57,m,altitude,6.399999999999977,m,speed,9.075,m/s,power,0,watts,heart_rate,102,bpm,cadence,0,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687532,s,position_lat,578060392,semicircles,position_long,-1472095581,semicircles,distance,261.09,m,altitude,6.399999999999977,m,speed,8.95,m/s,power,0,watts,heart_rate,101,bpm,cadence,0,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687533,s,position_lat,578061079,semicircles,position_long,-1472096289,semicircles,distance,268.73,m,altitude,6.399999999999977,m,speed,9.212,m/s,power,0,watts,heart_rate,100,bpm,cadence,0,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687534,s,position_lat,578061449,semicircles,position_long,-1472097252,semicircles,distance,274.45,m,altitude,6.399999999999977,m,speed,9.806,m/s,power,0,watts,heart_rate,99,bpm,cadence,0,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687535,s,position_lat,578061784,semicircles,position_long,-1472098092,semicircles,distance,279.31,m,altitude,6.0,m,speed,10.449,m/s,power,0,watts,heart_rate,99,bpm,cadence,0,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687536,s,position_lat,578062143,semicircles,position_long,-1472098976,semicircles,distance,284.58,m,altitude,5.600000000000023,m,speed,10.43,m/s,power,46,watts,heart_rate,99,bpm,cadence,56,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687537,s,position_lat,578062572,semicircles,position_long,-1472099905,semicircles,distance,290.64,m,altitude,5.199999999999989,m,speed,10.567,m/s,power,46,watts,heart_rate,99,bpm,cadence,77,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687538,s,position_lat,578063176,semicircles,position_long,-1472100736,semicircles,distance,297.97,m,altitude,4.800000000000011,m,speed,10.75,m/s,power,46,watts,heart_rate,98,bpm,cadence,77,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687539,s,position_lat,578063806,semicircles,position_long,-1472101626,semicircles,distance,305.69,m,altitude,4.399999999999977,m,speed,10.841,m/s,power,180,watts,heart_rate,98,bpm,cadence,74,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687540,s,position_lat,578064110,semicircles,position_long,-1472102467,semicircles,distance,310.53,m,altitude,4.399999999999977,m,speed,11.093,m/s,power,173,watts,heart_rate,99,bpm,cadence,70,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687541,s,position_lat,578064686,semicircles,position_long,-1472103406,semicircles,distance,317.96,m,altitude,4.399999999999977,m,speed,11.281,m/s,power,46,watts,heart_rate,99,bpm,cadence,66,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687542,s,position_lat,578065147,semicircles,position_long,-1472104450,semicircles,distance,324.86,m,altitude,4.399999999999977,m,speed,11.159,m/s,power,77,watts,heart_rate,99,bpm,cadence,56,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687543,s,position_lat,578064267,semicircles,position_long,-1472106306,semicircles,distance,330.34,m,altitude,4.399999999999977,m,speed,9.688,m/s,power,106,watts,heart_rate,98,bpm,cadence,57,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687544,s,position_lat,578064092,semicircles,position_long,-1472107638,semicircles,distance,336.93,m,altitude,4.0,m,speed,9.883,m/s,power,80,watts,heart_rate,97,bpm,cadence,60,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687545,s,position_lat,578064354,semicircles,position_long,-1472109047,semicircles,distance,345.82,m,altitude,3.6000000000000227,m,speed,10.284,m/s,power,62,watts,heart_rate,96,bpm,cadence,63,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687546,s,position_lat,578064550,semicircles,position_long,-1472110392,semicircles,distance,354.08,m,altitude,3.0,m,speed,10.393,m/s,power,61,watts,heart_rate,96,bpm,cadence,62,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687547,s,position_lat,578064851,semicircles,position_long,-1472111814,semicircles,distance,363.23,m,altitude,2.6000000000000227,m,speed,10.482,m/s,power,55,watts,heart_rate,95,bpm,cadence,65,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687548,s,position_lat,578065134,semicircles,position_long,-1472113181,semicircles,distance,372.02,m,altitude,2.1999999999999886,m,speed,10.739,m/s,power,49,watts,heart_rate,94,bpm,cadence,63,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687549,s,position_lat,578065495,semicircles,position_long,-1472114574,semicircles,distance,381.26,m,altitude,2.1999999999999886,m,speed,10.936,m/s,power,55,watts,heart_rate,94,bpm,cadence,65,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687550,s,position_lat,578066049,semicircles,position_long,-1472115630,semicircles,distance,389.44,m,altitude,2.1999999999999886,m,speed,11.03,m/s,power,55,watts,heart_rate,93,bpm,cadence,65,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687551,s,position_lat,578066588,semicircles,position_long,-1472116790,semicircles,distance,398.12,m,altitude,2.1999999999999886,m,speed,11.061,m/s,power,110,watts,heart_rate,91,bpm,cadence,66,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687552,s,position_lat,578067169,semicircles,position_long,-1472117614,semicircles,distance,405.17,m,altitude,2.1999999999999886,m,speed,11.026,m/s,power,98,watts,heart_rate,91,bpm,cadence,67,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687553,s,position_lat,578067543,semicircles,position_long,-1472118925,semicircles,distance,413.99,m,altitude,2.1999999999999886,m,speed,10.822,m/s,power,39,watts,heart_rate,91,bpm,cadence,69,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687554,s,position_lat,578067969,semicircles,position_long,-1472120096,semicircles,distance,422.26,m,altitude,1.8000000000000114,m,speed,11.035,m/s,power,48,watts,heart_rate,91,bpm,cadence,68,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687555,s,position_lat,578068563,semicircles,position_long,-1472121600,semicircles,distance,433.1,m,altitude,1.1999999999999886,m,speed,11.202,m/s,power,43,watts,heart_rate,91,bpm,cadence,68,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687556,s,position_lat,578069202,semicircles,position_long,-1472122914,semicircles,distance,443.12,m,altitude,0.8000000000000114,m,speed,11.172,m/s,power,38,watts,heart_rate,91,bpm,cadence,69,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687557,s,position_lat,578069814,semicircles,position_long,-1472124150,semicircles,distance,452.61,m,altitude,0.39999999999997726,m,speed,11.311,m/s,power,39,watts,heart_rate,91,bpm,cadence,69,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687558,s,position_lat,578070417,semicircles,position_long,-1472125519,semicircles,distance,462.78,m,altitude,0.0,m,speed,11.495,m/s,power,35,watts,heart_rate,89,bpm,cadence,70,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687559,s,position_lat,578070996,semicircles,position_long,-1472126922,semicircles,distance,473.01,m,altitude,0.0,m,speed,11.619,m/s,power,31,watts,heart_rate,88,bpm,cadence,69,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687560,s,position_lat,578071515,semicircles,position_long,-1472128330,semicircles,distance,482.99,m,altitude,0.0,m,speed,11.816,m/s,power,35,watts,heart_rate,86,bpm,cadence,70,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687561,s,position_lat,578071971,semicircles,position_long,-1472129314,semicircles,distance,490.34,m,altitude,-0.6000000000000227,m,speed,11.4,m/s,power,35,watts,heart_rate,85,bpm,cadence,70,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687562,s,position_lat,578072489,semicircles,position_long,-1472130118,semicircles,distance,496.92,m,altitude,-1.0,m,speed,11.102,m/s,power,35,watts,heart_rate,84,bpm,cadence,70,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687563,s,position_lat,578073105,semicircles,position_long,-1472131397,semicircles,distance,506.59,m,altitude,-1.6000000000000227,m,speed,11.519,m/s,power,68,watts,heart_rate,85,bpm,cadence,56,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687564,s,position_lat,578073732,semicircles,position_long,-1472132707,semicircles,distance,516.51,m,altitude,-2.0,m,speed,11.683,m/s,power,31,watts,heart_rate,85,bpm,cadence,69,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687565,s,position_lat,578074470,semicircles,position_long,-1472134006,semicircles,distance,526.93,m,altitude,-2.3999999999999773,m,speed,11.709,m/s,power,36,watts,heart_rate,86,bpm,cadence,71,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687566,s,position_lat,578075232,semicircles,position_long,-1472135323,semicircles,distance,537.64,m,altitude,-2.3999999999999773,m,speed,11.714,m/s,power,40,watts,heart_rate,86,bpm,cadence,71,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687567,s,position_lat,578075973,semicircles,position_long,-1472136622,semicircles,distance,548.18,m,altitude,-2.3999999999999773,m,speed,11.822,m/s,power,38,watts,heart_rate,86,bpm,cadence,71,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687568,s,position_lat,578076526,semicircles,position_long,-1472137736,semicircles,distance,556.78,m,altitude,-2.3999999999999773,m,speed,11.812,m/s,power,35,watts,heart_rate,86,bpm,cadence,70,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687569,s,position_lat,578077107,semicircles,position_long,-1472138048,semicircles,distance,561.39,m,altitude,-2.8000000000000114,m,speed,10.906,m/s,power,25,watts,heart_rate,85,bpm,cadence,70,rpm,temperature,17,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687570,s,position_lat,578077737,semicircles,position_long,-1472138877,semicircles,distance,568.9,m,altitude,-3.1999999999999886,m,speed,10.877,m/s,power,23,watts,heart_rate,83,bpm,cadence,66,rpm,temperature,16,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687571,s,position_lat,578078572,semicircles,position_long,-1472140061,semicircles,distance,579.47,m,altitude,-3.6000000000000227,m,speed,11.244,m/s,power,27,watts,heart_rate,83,bpm,cadence,69,rpm,temperature,16,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687572,s,position_lat,578079384,semicircles,position_long,-1472141132,semicircles,distance,589.39,m,altitude,-4.199999999999989,m,speed,11.157,m/s,power,27,watts,heart_rate,83,bpm,cadence,70,rpm,temperature,16,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687573,s,position_lat,578080220,semicircles,position_long,-1472142343,semicircles,distance,600.14,m,altitude,-4.600000000000023,m,speed,11.443,m/s,power,32,watts,heart_rate,83,bpm,cadence,70,rpm,temperature,16,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687574,s,position_lat,578081039,semicircles,position_long,-1472143320,semicircles,distance,609.68,m,altitude,-4.600000000000023,m,speed,11.312,m/s,power,35,watts,heart_rate,83,bpm,cadence,71,rpm,temperature,16,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687575,s,position_lat,578081766,semicircles,position_long,-1472144060,semicircles,distance,617.56,m,altitude,-5.0,m,speed,11.139,m/s,power,50,watts,heart_rate,83,bpm,cadence,69,rpm,temperature,16,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687576,s,position_lat,578082553,semicircles,position_long,-1472144649,semicircles,distance,625.05,m,altitude,-5.399999999999977,m,speed,11.118,m/s,power,58,watts,heart_rate,83,bpm,cadence,69,rpm,temperature,16,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687577,s,position_lat,578083313,semicircles,position_long,-1472145343,semicircles,distance,632.89,m,altitude,-5.800000000000011,m,speed,10.854,m/s,power,55,watts,heart_rate,83,bpm,cadence,70,rpm,temperature,16,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687578,s,position_lat,578084153,semicircles,position_long,-1472145607,semicircles,distance,639.16,m,altitude,-6.199999999999989,m,speed,10.881,m/s,power,54,watts,heart_rate,83,bpm,cadence,68,rpm,temperature,16,C,,,,,,,,,,,,,,,,
Data,7,record,timestamp,752687579,s,position_lat,578085040,semicircles,position_long,-1472146508,semicircles,distance,648.78,m,altitude,-6.600000000000023,m,speed,11.158,m/s,power,52,watts,heart_rate,82,bpm,cadence,69,rpm,temperature,16,C,,,,,,,,,,,,,,,,
