Data,5,record,timestamp,802330287,s,position_lat,406179918,semicircles,position_long,-1412194139,semicircles,distance,1.33,m,altitude,48.0,m,speed,0.0,m/s,heart_rate,134,bpm,cadence,85,rpm,temperature,24,C,,,,,,,,,,,,,
Data,5,record,timestamp,802330335,s,position_lat,406179892,semicircles,position_long,-1412194117,semicircles,distance,1.6,m,altitude,48.0,m,speed,0.0,m/s,heart_rate,129,bpm,cadence,82,rpm,temperature,24,C,,,,,,,,,,,,,
Data,3,device_info,timestamp,802330379,s,device_index,5,,device_type,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,802330379,,unknown,1,,unknown,1,,unknown,3,,unknown,2,,unknown,4,,unknown,8,,unknown,5,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,802330379,s,position_lat,406179872,semicircles,position_long,-1412194101,semicircles,distance,1.83,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,132,bpm,cadence,76,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330380,s,position_lat,406179872,semicircles,position_long,-1412194100,semicircles,distance,1.83,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,132,bpm,cadence,75,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330381,s,position_lat,406179871,semicircles,position_long,-1412194099,semicircles,distance,1.83,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,131,bpm,cadence,76,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330382,s,position_lat,406179870,semicircles,position_long,-1412194099,semicircles,distance,1.84,m,altitude,48.0,m,speed,0.0,m/s,power,135,watts,heart_rate,131,bpm,cadence,79,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330383,s,position_lat,406179870,semicircles,position_long,-1412194098,semicircles,distance,1.84,m,altitude,48.0,m,speed,0.0,m/s,power,132,watts,heart_rate,132,bpm,cadence,79,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330385,s,position_lat,406179870,semicircles,position_long,-1412194097,semicircles,distance,1.85,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,132,bpm,cadence,79,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330385,s,position_lat,406179870,semicircles,position_long,-1412194096,semicircles,distance,1.85,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,132,bpm,cadence,80,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330386,s,position_lat,406179870,semicircles,position_long,-1412194096,semicircles,distance,1.85,m,altitude,48.0,m,speed,0.0,m/s,power,129,watts,heart_rate,132,bpm,cadence,79,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330387,s,position_lat,406179869,semicircles,position_long,-1412194096,semicircles,distance,1.86,m,altitude,48.0,m,speed,0.0,m/s,power,129,watts,heart_rate,132,bpm,cadence,79,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330388,s,position_lat,406179869,semicircles,position_long,-1412194095,semicircles,distance,1.86,m,altitude,48.0,m,speed,0.0,m/s,power,129,watts,heart_rate,132,bpm,cadence,79,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330389,s,position_lat,406179868,semicircles,position_long,-1412194095,semicircles,distance,1.86,m,altitude,48.0,m,speed,0.0,m/s,power,128,watts,heart_rate,132,bpm,cadence,78,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330390,s,position_lat,406179868,semicircles,position_long,-1412194094,semicircles,distance,1.87,m,altitude,48.0,m,speed,0.0,m/s,power,126,watts,heart_rate,133,bpm,cadence,77,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330392,s,position_lat,406179866,semicircles,position_long,-1412194094,semicircles,distance,1.89,m,altitude,48.0,m,speed,0.0,m/s,power,125,watts,heart_rate,133,bpm,cadence,75,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330392,s,position_lat,406179867,semicircles,position_long,-1412194094,semicircles,distance,1.89,m,altitude,48.0,m,speed,0.0,m/s,power,128,watts,heart_rate,134,bpm,cadence,76,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330393,s,position_lat,406179867,semicircles,position_long,-1412194093,semicircles,distance,1.89,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,134,bpm,cadence,76,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330394,s,position_lat,406179867,semicircles,position_long,-1412194093,semicircles,distance,1.89,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,134,bpm,cadence,76,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330395,s,position_lat,406179866,semicircles,position_long,-1412194092,semicircles,distance,1.9,m,altitude,48.0,m,speed,0.0,m/s,power,134,watts,heart_rate,133,bpm,cadence,77,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330398,s,position_lat,406179865,semicircles,position_long,-1412194091,semicircles,distance,1.9,m,altitude,48.0,m,speed,0.0,m/s,power,129,watts,heart_rate,133,bpm,cadence,77,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330398,s,position_lat,406179865,semicircles,position_long,-1412194091,semicircles,distance,1.91,m,altitude,48.0,m,speed,0.0,m/s,power,126,watts,heart_rate,133,bpm,cadence,75,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330400,s,position_lat,406179865,semicircles,position_long,-1412194091,semicircles,distance,1.91,m,altitude,48.0,m,speed,0.0,m/s,power,126,watts,heart_rate,132,bpm,cadence,74,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330400,s,position_lat,406179865,semicircles,position_long,-1412194091,semicircles,distance,1.91,m,altitude,48.0,m,speed,0.0,m/s,power,127,watts,heart_rate,132,bpm,cadence,74,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330401,s,position_lat,406179864,semicircles,position_long,-1412194091,semicircles,distance,1.92,m,altitude,48.0,m,speed,0.0,m/s,power,129,watts,heart_rate,132,bpm,cadence,74,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330402,s,position_lat,406179863,semicircles,position_long,-1412194090,semicircles,distance,1.92,m,altitude,48.0,m,speed,0.0,m/s,power,135,watts,heart_rate,131,bpm,cadence,77,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330403,s,position_lat,406179864,semicircles,position_long,-1412194090,semicircles,distance,1.92,m,altitude,48.0,m,speed,0.0,m/s,power,134,watts,heart_rate,131,bpm,cadence,78,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330404,s,position_lat,406179863,semicircles,position_long,-1412194090,semicircles,distance,1.93,m,altitude,48.0,m,speed,0.0,m/s,power,132,watts,heart_rate,131,bpm,cadence,78,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330405,s,position_lat,406179863,semicircles,position_long,-1412194090,semicircles,distance,1.93,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,131,bpm,cadence,78,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330407,s,position_lat,406179863,semicircles,position_long,-1412194090,semicircles,distance,1.93,m,altitude,48.0,m,speed,0.0,m/s,power,128,watts,heart_rate,132,bpm,cadence,76,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330407,s,position_lat,406179863,semicircles,position_long,-1412194090,semicircles,distance,1.94,m,altitude,48.0,m,speed,0.0,m/s,power,128,watts,heart_rate,132,bpm,cadence,76,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330408,s,position_lat,406179863,semicircles,position_long,-1412194089,semicircles,distance,1.94,m,altitude,48.0,m,speed,0.0,m/s,power,128,watts,heart_rate,132,bpm,cadence,76,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330409,s,position_lat,406179862,semicircles,position_long,-1412194089,semicircles,distance,1.95,m,altitude,48.0,m,speed,0.0,m/s,power,128,watts,heart_rate,132,bpm,cadence,74,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330410,s,position_lat,406179861,semicircles,position_long,-1412194088,semicircles,distance,1.95,m,altitude,48.0,m,speed,0.0,m/s,power,126,watts,heart_rate,131,bpm,cadence,74,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330411,s,position_lat,406179862,semicircles,position_long,-1412194088,semicircles,distance,1.95,m,altitude,48.0,m,speed,0.0,m/s,power,128,watts,heart_rate,131,bpm,cadence,74,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330412,s,position_lat,406179862,semicircles,position_long,-1412194088,semicircles,distance,1.95,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,131,bpm,cadence,74,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330413,s,position_lat,406179862,semicircles,position_long,-1412194087,semicircles,distance,1.95,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,131,bpm,cadence,75,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330414,s,position_lat,406179862,semicircles,position_long,-1412194087,semicircles,distance,1.96,m,altitude,48.0,m,speed,0.0,m/s,power,132,watts,heart_rate,131,bpm,cadence,75,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330416,s,position_lat,406179861,semicircles,position_long,-1412194087,semicircles,distance,1.96,m,altitude,48.0,m,speed,0.0,m/s,power,132,watts,heart_rate,131,bpm,cadence,74,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330416,s,position_lat,406179861,semicircles,position_long,-1412194086,semicircles,distance,1.97,m,altitude,48.0,m,speed,0.0,m/s,power,132,watts,heart_rate,130,bpm,cadence,74,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330418,s,position_lat,406179861,semicircles,position_long,-1412194087,semicircles,distance,1.97,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,131,bpm,cadence,74,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330418,s,position_lat,406179861,semicircles,position_long,-1412194087,semicircles,distance,1.97,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,131,bpm,cadence,74,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330419,s,position_lat,406179861,semicircles,position_long,-1412194087,semicircles,distance,1.97,m,altitude,48.0,m,speed,0.0,m/s,power,128,watts,heart_rate,130,bpm,cadence,74,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330421,s,position_lat,406179859,semicircles,position_long,-1412194087,semicircles,distance,1.99,m,altitude,48.0,m,speed,0.0,m/s,power,126,watts,heart_rate,130,bpm,cadence,73,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330421,s,position_lat,406179861,semicircles,position_long,-1412194087,semicircles,distance,1.99,m,altitude,48.0,m,speed,0.0,m/s,power,126,watts,heart_rate,130,bpm,cadence,73,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330422,s,position_lat,406179861,semicircles,position_long,-1412194087,semicircles,distance,1.99,m,altitude,48.0,m,speed,0.0,m/s,power,129,watts,heart_rate,130,bpm,cadence,72,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330423,s,position_lat,406179861,semicircles,position_long,-1412194087,semicircles,distance,1.99,m,altitude,48.0,m,speed,0.0,m/s,power,128,watts,heart_rate,130,bpm,cadence,73,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330424,s,position_lat,406179860,semicircles,position_long,-1412194087,semicircles,distance,1.99,m,altitude,48.0,m,speed,0.0,m/s,power,133,watts,heart_rate,130,bpm,cadence,72,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330425,s,position_lat,406179861,semicircles,position_long,-1412194087,semicircles,distance,1.99,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,129,bpm,cadence,71,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330426,s,position_lat,406179861,semicircles,position_long,-1412194087,semicircles,distance,1.99,m,altitude,48.0,m,speed,0.0,m/s,power,128,watts,heart_rate,129,bpm,cadence,72,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330427,s,position_lat,406179861,semicircles,position_long,-1412194087,semicircles,distance,1.99,m,altitude,48.0,m,speed,0.0,m/s,power,129,watts,heart_rate,129,bpm,cadence,73,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330428,s,position_lat,406179860,semicircles,position_long,-1412194087,semicircles,distance,1.99,m,altitude,48.0,m,speed,0.0,m/s,power,129,watts,heart_rate,129,bpm,cadence,73,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330429,s,position_lat,406179860,semicircles,position_long,-1412194088,semicircles,distance,1.99,m,altitude,48.0,m,speed,0.0,m/s,power,134,watts,heart_rate,129,bpm,cadence,74,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330431,s,position_lat,406179860,semicircles,position_long,-1412194088,semicircles,distance,2.0,m,altitude,48.0,m,speed,0.0,m/s,power,133,watts,heart_rate,129,bpm,cadence,73,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330432,s,position_lat,406179860,semicircles,position_long,-1412194088,semicircles,distance,2.0,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,129,bpm,cadence,74,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330433,s,position_lat,406179860,semicircles,position_long,-1412194088,semicircles,distance,2.0,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,129,bpm,cadence,75,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330433,s,position_lat,406179859,semicircles,position_long,-1412194088,semicircles,distance,2.0,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,129,bpm,cadence,75,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330434,s,position_lat,406179859,semicircles,position_long,-1412194089,semicircles,distance,2.01,m,altitude,48.0,m,speed,0.0,m/s,power,133,watts,heart_rate,129,bpm,cadence,75,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330435,s,position_lat,406179859,semicircles,position_long,-1412194089,semicircles,distance,2.01,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,130,bpm,cadence,74,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330436,s,position_lat,406179858,semicircles,position_long,-1412194089,semicircles,distance,2.01,m,altitude,48.0,m,speed,0.0,m/s,power,129,watts,heart_rate,130,bpm,cadence,76,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330437,s,position_lat,406179859,semicircles,position_long,-1412194089,semicircles,distance,2.01,m,altitude,48.0,m,speed,0.0,m/s,power,125,watts,heart_rate,130,bpm,cadence,81,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330438,s,position_lat,406179858,semicircles,position_long,-1412194089,semicircles,distance,2.02,m,altitude,48.0,m,speed,0.0,m/s,power,128,watts,heart_rate,130,bpm,cadence,82,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330439,s,position_lat,406179858,semicircles,position_long,-1412194090,semicircles,distance,2.02,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,131,bpm,cadence,82,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330440,s,position_lat,406179857,semicircles,position_long,-1412194090,semicircles,distance,2.03,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,131,bpm,cadence,83,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330441,s,position_lat,406179857,semicircles,position_long,-1412194090,semicircles,distance,2.03,m,altitude,48.0,m,speed,0.0,m/s,power,132,watts,heart_rate,130,bpm,cadence,82,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330442,s,position_lat,406179856,semicircles,position_long,-1412194090,semicircles,distance,2.03,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,130,bpm,cadence,81,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330443,s,position_lat,406179856,semicircles,position_long,-1412194091,semicircles,distance,2.03,m,altitude,48.0,m,speed,0.0,m/s,power,128,watts,heart_rate,130,bpm,cadence,82,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330444,s,position_lat,406179856,semicircles,position_long,-1412194091,semicircles,distance,2.04,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,130,bpm,cadence,82,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330445,s,position_lat,406179855,semicircles,position_long,-1412194091,semicircles,distance,2.04,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,130,bpm,cadence,83,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330446,s,position_lat,406179855,semicircles,position_long,-1412194091,semicircles,distance,2.05,m,altitude,48.0,m,speed,0.0,m/s,power,132,watts,heart_rate,130,bpm,cadence,83,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330447,s,position_lat,406179855,semicircles,position_long,-1412194091,semicircles,distance,2.05,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,130,bpm,cadence,83,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330448,s,position_lat,406179855,semicircles,position_long,-1412194091,semicircles,distance,2.05,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,130,bpm,cadence,82,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330449,s,position_lat,406179855,semicircles,position_long,-1412194092,semicircles,distance,2.05,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,130,bpm,cadence,83,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330450,s,position_lat,406179854,semicircles,position_long,-1412194092,semicircles,distance,2.06,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,129,bpm,cadence,83,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330451,s,position_lat,406179855,semicircles,position_long,-1412194092,semicircles,distance,2.06,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,129,bpm,cadence,82,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330452,s,position_lat,406179855,semicircles,position_long,-1412194093,semicircles,distance,2.06,m,altitude,48.0,m,speed,0.0,m/s,power,129,watts,heart_rate,130,bpm,cadence,82,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330453,s,position_lat,406179854,semicircles,position_long,-1412194093,semicircles,distance,2.06,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,130,bpm,cadence,82,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330454,s,position_lat,406179854,semicircles,position_long,-1412194093,semicircles,distance,2.06,m,altitude,48.0,m,speed,0.0,m/s,power,129,watts,heart_rate,130,bpm,cadence,82,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330455,s,position_lat,406179854,semicircles,position_long,-1412194094,semicircles,distance,2.06,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,130,bpm,cadence,84,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330456,s,position_lat,406179854,semicircles,position_long,-1412194094,semicircles,distance,2.06,m,altitude,48.0,m,speed,0.0,m/s,power,134,watts,heart_rate,130,bpm,cadence,84,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330457,s,position_lat,406179854,semicircles,position_long,-1412194094,semicircles,distance,2.06,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,130,bpm,cadence,83,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330458,s,position_lat,406179853,semicircles,position_long,-1412194094,semicircles,distance,2.07,m,altitude,48.0,m,speed,0.0,m/s,power,129,watts,heart_rate,130,bpm,cadence,82,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330459,s,position_lat,406179853,semicircles,position_long,-1412194094,semicircles,distance,2.07,m,altitude,48.0,m,speed,0.0,m/s,power,126,watts,heart_rate,130,bpm,cadence,82,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330460,s,position_lat,406179854,semicircles,position_long,-1412194095,semicircles,distance,2.07,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,130,bpm,cadence,80,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330461,s,position_lat,406179853,semicircles,position_long,-1412194095,semicircles,distance,2.07,m,altitude,48.0,m,speed,0.0,m/s,power,126,watts,heart_rate,131,bpm,cadence,80,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330462,s,position_lat,406179853,semicircles,position_long,-1412194095,semicircles,distance,2.07,m,altitude,48.0,m,speed,0.0,m/s,power,131,watts,heart_rate,131,bpm,cadence,79,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330463,s,position_lat,406179854,semicircles,position_long,-1412194095,semicircles,distance,2.07,m,altitude,48.0,m,speed,0.0,m/s,power,129,watts,heart_rate,131,bpm,cadence,80,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330464,s,position_lat,406179853,semicircles,position_long,-1412194095,semicircles,distance,2.08,m,altitude,48.0,m,speed,0.0,m/s,power,132,watts,heart_rate,132,bpm,cadence,80,rpm,temperature,24,C,,,,,,,,,,
Data,5,record,timestamp,802330465,s,position_lat,406179853,semicircles,position_long,-1412194095,semicircles,distance,2.08,m,altitude,48.0,m,speed,0.0,m/s,power,130,watts,heart_rate,132,bpm,cadence,79,rpm,temperature,24,C,,,,,,,,,,
