Data,5,record,timestamp,772422398,s,position_lat,406215468,semicircles,position_long,-1413414887,semicircles,distance,126.42,m,altitude,104.60000000000002,m,speed,4.103,m/s,cadence,61,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,772422399,,unknown,1,,unknown,3,,unknown,2,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,772422400,,unknown,1,,unknown,1,,unknown,3,,unknown,2,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422399,s,distance,136.13,m,altitude,104.39999999999998,m,speed,3.67,m/s,cadence,66,rpm,temperature,27,C,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422403,s,position_lat,406217702,semicircles,position_long,-1413416875,semicircles,distance,152.46,m,altitude,104.39999999999998,m,speed,5.247,m/s,cadence,72,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422404,s,position_lat,406218153,semicircles,position_long,-1413417324,semicircles,distance,157.84,m,altitude,104.39999999999998,m,speed,5.01,m/s,cadence,74,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422411,s,position_lat,406221475,semicircles,position_long,-1413420198,semicircles,distance,195.88,m,altitude,104.20000000000005,m,speed,5.104,m/s,cadence,74,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422412,s,position_lat,406221904,semicircles,position_long,-1413420587,semicircles,distance,205.52,m,altitude,104.20000000000005,m,speed,5.289,m/s,cadence,74,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422415,s,position_lat,406223486,semicircles,position_long,-1413421192,semicircles,distance,222.28,m,altitude,104.20000000000005,m,speed,5.606,m/s,cadence,76,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422418,s,position_lat,406225367,semicircles,position_long,-1413421091,semicircles,distance,233.75,m,altitude,104.39999999999998,m,speed,4.773,m/s,cadence,75,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422419,s,position_lat,406225936,semicircles,position_long,-1413420893,semicircles,distance,239.25,m,altitude,104.60000000000002,m,speed,5.236,m/s,cadence,75,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422420,s,position_lat,406226478,semicircles,position_long,-1413420579,semicircles,distance,244.82,m,altitude,104.79999999999995,m,speed,5.417,m/s,cadence,74,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422421,s,position_lat,406227008,semicircles,position_long,-1413420228,semicircles,distance,256.22,m,altitude,105.0,m,speed,5.202,m/s,cadence,74,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422424,s,position_lat,406228351,semicircles,position_long,-1413418862,semicircles,distance,266.8,m,altitude,105.39999999999998,m,speed,4.344,m/s,cadence,0,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422426,s,position_lat,406229107,semicircles,position_long,-1413418230,semicircles,distance,275.35,m,altitude,105.60000000000002,m,speed,3.863,m/s,cadence,0,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422428,s,position_lat,406229771,semicircles,position_long,-1413417640,semicircles,distance,287.38,m,altitude,105.60000000000002,m,speed,4.208,m/s,cadence,58,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422432,s,position_lat,406231377,semicircles,position_long,-1413416519,semicircles,distance,300.97,m,altitude,106.0,m,speed,5.13,m/s,cadence,22,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422434,s,position_lat,406232310,semicircles,position_long,-1413417415,semicircles,distance,311.33,m,altitude,106.0,m,speed,5.337,m/s,cadence,68,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422438,s,position_lat,406233463,semicircles,position_long,-1413420127,semicircles,distance,334.68,m,altitude,106.20000000000005,m,speed,5.323,m/s,cadence,80,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422439,s,position_lat,406233832,semicircles,position_long,-1413420630,semicircles,distance,345.13,m,altitude,106.20000000000005,m,speed,5.341,m/s,cadence,82,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422442,s,position_lat,406235139,semicircles,position_long,-1413422070,semicircles,distance,362.25,m,altitude,106.20000000000005,m,speed,5.956,m/s,cadence,84,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422446,s,position_lat,406236692,semicircles,position_long,-1413425121,semicircles,distance,392.0,m,altitude,106.20000000000005,m,speed,6.688,m/s,cadence,83,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422449,s,position_lat,406237863,semicircles,position_long,-1413427622,semicircles,distance,411.43,m,altitude,106.20000000000005,m,speed,6.187,m/s,cadence,83,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422452,s,position_lat,406238031,semicircles,position_long,-1413429693,semicircles,distance,421.12,m,altitude,106.60000000000002,m,speed,4.886,m/s,cadence,0,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422454,s,position_lat,406237889,semicircles,position_long,-1413430591,semicircles,distance,427.12,m,altitude,106.79999999999995,m,speed,2.636,m/s,cadence,0,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422456,s,position_lat,406237776,semicircles,position_long,-1413431024,semicircles,distance,429.54,m,altitude,107.20000000000005,m,speed,1.85,m/s,cadence,0,rpm,temperature,27,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422457,s,position_lat,406237789,semicircles,position_long,-1413431135,semicircles,distance,430.31,m,altitude,107.20000000000005,m,speed,1.367,m/s,cadence,0,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422458,s,position_lat,406237865,semicircles,position_long,-1413431250,semicircles,distance,431.43,m,altitude,107.39999999999998,m,speed,1.329,m/s,cadence,0,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422460,s,position_lat,406237838,semicircles,position_long,-1413431405,semicircles,distance,432.37,m,altitude,107.60000000000002,m,speed,0.504,m/s,cadence,0,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422470,s,position_lat,406236734,semicircles,position_long,-1413431797,semicircles,distance,432.37,m,altitude,108.0,m,speed,0.7,m/s,cadence,0,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422483,s,position_lat,406235756,semicircles,position_long,-1413431807,semicircles,distance,432.37,m,altitude,108.39999999999998,m,speed,0.67,m/s,cadence,0,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,772422491,,unknown,1,,unknown,1,,unknown,2,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422494,s,position_lat,406235073,semicircles,position_long,-1413431708,semicircles,distance,432.37,m,altitude,108.39999999999998,m,speed,0.0,m/s,temperature,26,C,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,772422497,,unknown,1,,unknown,1,,unknown,3,,unknown,2,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422496,s,position_lat,406235135,semicircles,position_long,-1413431787,semicircles,distance,435.09,m,altitude,108.39999999999998,m,speed,1.053,m/s,temperature,26,C,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422500,s,position_lat,406235775,semicircles,position_long,-1413433231,semicircles,distance,446.29,m,altitude,108.39999999999998,m,speed,3.925,m/s,cadence,64,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422501,s,position_lat,406236145,semicircles,position_long,-1413433730,semicircles,distance,456.33,m,altitude,108.39999999999998,m,speed,4.621,m/s,cadence,64,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422507,s,position_lat,406237539,semicircles,position_long,-1413436389,semicircles,distance,475.82,m,altitude,108.39999999999998,m,speed,4.157,m/s,cadence,60,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422508,s,position_lat,406238071,semicircles,position_long,-1413436603,semicircles,distance,481.01,m,altitude,108.39999999999998,m,speed,4.539,m/s,cadence,64,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422511,s,position_lat,406240461,semicircles,position_long,-1413437300,semicircles,distance,503.53,m,altitude,108.60000000000002,m,speed,4.967,m/s,cadence,74,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422513,s,position_lat,406241570,semicircles,position_long,-1413437888,semicircles,distance,514.79,m,altitude,109.0,m,speed,5.295,m/s,cadence,73,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422514,s,position_lat,406241984,semicircles,position_long,-1413438330,semicircles,distance,519.93,m,altitude,109.20000000000005,m,speed,5.209,m/s,cadence,74,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422515,s,position_lat,406242436,semicircles,position_long,-1413438773,semicircles,distance,525.3,m,altitude,109.20000000000005,m,speed,5.203,m/s,cadence,76,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422516,s,position_lat,406242839,semicircles,position_long,-1413439259,semicircles,distance,535.67,m,altitude,109.39999999999998,m,speed,5.043,m/s,cadence,73,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422519,s,position_lat,406243721,semicircles,position_long,-1413440855,semicircles,distance,545.28,m,altitude,109.79999999999995,m,speed,4.934,m/s,cadence,70,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422521,s,position_lat,406244575,semicircles,position_long,-1413441727,semicircles,distance,555.75,m,altitude,110.20000000000005,m,speed,4.259,m/s,cadence,67,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422522,s,position_lat,406245106,semicircles,position_long,-1413442052,semicircles,distance,561.29,m,altitude,110.39999999999998,m,speed,4.74,m/s,cadence,69,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422523,s,position_lat,406245680,semicircles,position_long,-1413442384,semicircles,distance,567.18,m,altitude,110.60000000000002,m,speed,4.872,m/s,cadence,70,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422524,s,position_lat,406246239,semicircles,position_long,-1413442690,semicircles,distance,578.12,m,altitude,110.79999999999995,m,speed,5.051,m/s,cadence,70,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422527,s,position_lat,406247751,semicircles,position_long,-1413443796,semicircles,distance,589.27,m,altitude,111.39999999999998,m,speed,4.891,m/s,cadence,72,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422529,s,position_lat,406248597,semicircles,position_long,-1413444538,semicircles,distance,598.89,m,altitude,111.60000000000002,m,speed,4.503,m/s,cadence,69,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422530,s,position_lat,406249008,semicircles,position_long,-1413444908,semicircles,distance,603.48,m,altitude,111.79999999999995,m,speed,4.679,m/s,cadence,67,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422534,s,position_lat,406250856,semicircles,position_long,-1413445931,semicircles,distance,622.28,m,altitude,112.39999999999998,m,speed,4.043,m/s,cadence,60,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422536,s,position_lat,406251766,semicircles,position_long,-1413446279,semicircles,distance,631.15,m,altitude,112.79999999999995,m,speed,4.775,m/s,cadence,72,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422537,s,position_lat,406252285,semicircles,position_long,-1413446442,semicircles,distance,636.14,m,altitude,113.0,m,speed,5.321,m/s,cadence,76,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422538,s,position_lat,406252870,semicircles,position_long,-1413446725,semicircles,distance,641.99,m,altitude,113.20000000000005,m,speed,5.44,m/s,cadence,54,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422540,s,position_lat,406254087,semicircles,position_long,-1413447743,semicircles,distance,655.87,m,altitude,113.60000000000002,m,speed,6.269,m/s,cadence,97,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422542,s,position_lat,406254967,semicircles,position_long,-1413449307,semicircles,distance,670.47,m,altitude,113.79999999999995,m,speed,6.931,m/s,cadence,97,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422545,s,position_lat,406254955,semicircles,position_long,-1413452163,semicircles,distance,692.8,m,altitude,114.0,m,speed,6.592,m/s,cadence,0,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422546,s,position_lat,406254635,semicircles,position_long,-1413453080,semicircles,distance,707.7,m,altitude,114.20000000000005,m,speed,6.628,m/s,cadence,0,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422550,s,position_lat,406253745,semicircles,position_long,-1413455329,semicircles,distance,719.36,m,altitude,114.39999999999998,m,speed,2.725,m/s,cadence,0,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422551,s,position_lat,406253759,semicircles,position_long,-1413455404,semicircles,distance,719.39,m,altitude,114.39999999999998,m,speed,2.564,m/s,cadence,0,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422555,s,position_lat,406253880,semicircles,position_long,-1413455115,semicircles,distance,719.39,m,altitude,114.60000000000002,m,speed,0.457,m/s,cadence,0,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422559,s,position_lat,406253883,semicircles,position_long,-1413454949,semicircles,distance,722.14,m,altitude,114.60000000000002,m,speed,1.198,m/s,cadence,0,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422564,s,position_lat,406256108,semicircles,position_long,-1413457480,semicircles,distance,737.67,m,altitude,114.79999999999995,m,speed,4.941,m/s,cadence,73,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422565,s,position_lat,406256245,semicircles,position_long,-1413458164,semicircles,distance,741.92,m,altitude,114.79999999999995,m,speed,5.565,m/s,cadence,81,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422567,s,position_lat,406255565,semicircles,position_long,-1413459728,semicircles,distance,763.02,m,altitude,114.79999999999995,m,speed,6.571,m/s,cadence,93,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422573,s,position_lat,406254465,semicircles,position_long,-1413465037,semicircles,distance,805.16,m,altitude,114.79999999999995,m,speed,7.247,m/s,cadence,96,rpm,temperature,26,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422576,s,position_lat,406254011,semicircles,position_long,-1413467785,semicircles,distance,819.51,m,altitude,114.79999999999995,m,speed,7.231,m/s,cadence,85,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422577,s,position_lat,406253867,semicircles,position_long,-1413468724,semicircles,distance,835.62,m,altitude,114.79999999999995,m,speed,7.143,m/s,cadence,85,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422581,s,position_lat,406253116,semicircles,position_long,-1413473141,semicircles,distance,861.57,m,altitude,114.79999999999995,m,speed,7.328,m/s,cadence,86,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422582,s,position_lat,406252921,semicircles,position_long,-1413474066,semicircles,distance,868.95,m,altitude,114.79999999999995,m,speed,7.587,m/s,cadence,86,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422588,s,position_lat,406251793,semicircles,position_long,-1413479145,semicircles,distance,916.32,m,altitude,114.79999999999995,m,speed,7.083,m/s,cadence,84,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422591,s,position_lat,406251029,semicircles,position_long,-1413481596,semicircles,distance,929.86,m,altitude,115.0,m,speed,6.316,m/s,cadence,82,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422592,s,position_lat,406250930,semicircles,position_long,-1413482528,semicircles,distance,937.14,m,altitude,115.20000000000005,m,speed,6.828,m/s,cadence,83,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422593,s,position_lat,406250791,semicircles,position_long,-1413483430,semicircles,distance,944.23,m,altitude,115.39999999999998,m,speed,6.936,m/s,cadence,83,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422595,s,position_lat,406250526,semicircles,position_long,-1413485290,semicircles,distance,958.83,m,altitude,115.79999999999995,m,speed,6.887,m/s,cadence,86,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422596,s,position_lat,406250405,semicircles,position_long,-1413486235,semicircles,distance,982.64,m,altitude,116.0,m,speed,7.73,m/s,cadence,87,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422600,s,position_lat,406249552,semicircles,position_long,-1413489976,semicircles,distance,996.19,m,altitude,116.20000000000005,m,speed,7.106,m/s,cadence,85,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422605,s,position_lat,406248625,semicircles,position_long,-1413494535,semicircles,distance,1032.49,m,altitude,116.60000000000002,m,speed,7.079,m/s,cadence,82,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422606,s,position_lat,406248444,semicircles,position_long,-1413495481,semicircles,distance,1040.01,m,altitude,116.79999999999995,m,speed,6.818,m/s,cadence,82,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422608,s,position_lat,406248089,semicircles,position_long,-1413497380,semicircles,distance,1055.06,m,altitude,117.39999999999998,m,speed,6.815,m/s,cadence,82,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422610,s,position_lat,406247737,semicircles,position_long,-1413499380,semicircles,distance,1070.88,m,altitude,117.60000000000002,m,speed,7.002,m/s,cadence,80,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422612,s,position_lat,406247344,semicircles,position_long,-1413501330,semicircles,distance,1086.39,m,altitude,118.0,m,speed,6.992,m/s,cadence,80,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422613,s,position_lat,406247276,semicircles,position_long,-1413502155,semicircles,distance,1092.81,m,altitude,118.0,m,speed,6.221,m/s,cadence,81,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422614,s,position_lat,406247109,semicircles,position_long,-1413503073,semicircles,distance,1100.03,m,altitude,118.20000000000005,m,speed,6.884,m/s,cadence,81,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422621,s,position_lat,406245801,semicircles,position_long,-1413509562,semicircles,distance,1151.5,m,altitude,118.79999999999995,m,speed,7.191,m/s,cadence,0,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422622,s,position_lat,406245767,semicircles,position_long,-1413510511,semicircles,distance,1165.82,m,altitude,118.79999999999995,m,speed,6.849,m/s,cadence,0,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422625,s,position_lat,406245526,semicircles,position_long,-1413513207,semicircles,distance,1186.84,m,altitude,118.79999999999995,m,speed,7.43,m/s,cadence,85,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422630,s,position_lat,406244601,semicircles,position_long,-1413517802,semicircles,distance,1223.72,m,altitude,119.0,m,speed,7.304,m/s,cadence,88,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422636,s,position_lat,406243532,semicircles,position_long,-1413523905,semicircles,distance,1264.64,m,altitude,119.0,m,speed,8.127,m/s,cadence,90,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422640,s,position_lat,406242644,semicircles,position_long,-1413527816,semicircles,distance,1296.01,m,altitude,119.20000000000005,m,speed,7.579,m/s,cadence,89,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422646,s,position_lat,406241527,semicircles,position_long,-1413533701,semicircles,distance,1342.74,m,altitude,119.20000000000005,m,speed,7.834,m/s,cadence,87,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422650,s,position_lat,406240689,semicircles,position_long,-1413537442,semicircles,distance,1372.71,m,altitude,119.20000000000005,m,speed,7.506,m/s,cadence,88,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422654,s,position_lat,406239963,semicircles,position_long,-1413541255,semicircles,distance,1402.98,m,altitude,119.20000000000005,m,speed,7.447,m/s,cadence,85,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422655,s,position_lat,406239740,semicircles,position_long,-1413542129,semicircles,distance,1410.05,m,altitude,119.20000000000005,m,speed,6.859,m/s,cadence,83,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422659,s,position_lat,406238905,semicircles,position_long,-1413545391,semicircles,distance,1442.13,m,altitude,119.20000000000005,m,speed,6.474,m/s,cadence,80,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422662,s,position_lat,406238146,semicircles,position_long,-1413547231,semicircles,distance,1457.35,m,altitude,119.20000000000005,m,speed,6.164,m/s,cadence,80,rpm,temperature,25,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,772422668,s,position_lat,406237149,semicircles,position_long,-1413552147,semicircles,distance,1497.82,m,altitude,119.20000000000005,m,speed,6.206,m/s,cadence,79,rpm,temperature,25,C,,,,,,,,,,,,,,,,
