Data,5,record,timestamp,802236376,s,position_lat,406180045,semicircles,position_long,-1412193815,semicircles,distance,14.28,m,altitude,37.799999999999955,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,92,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236378,s,position_lat,406180022,semicircles,position_long,-1412193777,semicircles,distance,14.59,m,altitude,38.200000000000045,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,92,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236380,s,position_lat,406179996,semicircles,position_long,-1412193736,semicircles,distance,14.93,m,altitude,38.60000000000002,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,92,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236382,s,position_lat,406179969,semicircles,position_long,-1412193691,semicircles,distance,15.3,m,altitude,38.799999999999955,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,91,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236384,s,position_lat,406179943,semicircles,position_long,-1412193648,semicircles,distance,15.66,m,altitude,39.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,92,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236406,s,position_lat,406179736,semicircles,position_long,-1412193299,semicircles,distance,18.54,m,altitude,39.60000000000002,m,speed,0.0,m/s,heart_rate,132,bpm,cadence,98,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236537,s,position_lat,406179991,semicircles,position_long,-1412193633,semicircles,distance,19.31,m,altitude,39.799999999999955,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,82,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236607,s,position_lat,406179965,semicircles,position_long,-1412193674,semicircles,distance,19.33,m,altitude,40.0,m,speed,0.0,m/s,heart_rate,130,bpm,cadence,84,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236609,s,position_lat,406179964,semicircles,position_long,-1412193674,semicircles,distance,19.34,m,altitude,40.200000000000045,m,speed,0.0,m/s,heart_rate,129,bpm,cadence,84,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236611,s,position_lat,406179963,semicircles,position_long,-1412193675,semicircles,distance,19.34,m,altitude,40.60000000000002,m,speed,0.0,m/s,heart_rate,130,bpm,cadence,84,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236613,s,position_lat,406179962,semicircles,position_long,-1412193675,semicircles,distance,19.34,m,altitude,40.799999999999955,m,speed,0.0,m/s,heart_rate,130,bpm,cadence,85,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236615,s,position_lat,406179962,semicircles,position_long,-1412193675,semicircles,distance,19.34,m,altitude,41.0,m,speed,0.0,m/s,heart_rate,130,bpm,cadence,85,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236713,s,position_lat,406179923,semicircles,position_long,-1412193714,semicircles,distance,19.42,m,altitude,41.799999999999955,m,speed,0.0,m/s,heart_rate,135,bpm,cadence,89,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236923,s,position_lat,406179792,semicircles,position_long,-1412193827,semicircles,distance,19.7,m,altitude,42.0,m,speed,0.0,m/s,heart_rate,136,bpm,cadence,92,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236925,s,position_lat,406179793,semicircles,position_long,-1412193829,semicircles,distance,19.7,m,altitude,42.39999999999998,m,speed,0.0,m/s,heart_rate,136,bpm,cadence,91,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236927,s,position_lat,406179791,semicircles,position_long,-1412193830,semicircles,distance,19.7,m,altitude,42.60000000000002,m,speed,0.0,m/s,heart_rate,135,bpm,cadence,91,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236929,s,position_lat,406179789,semicircles,position_long,-1412193832,semicircles,distance,19.7,m,altitude,42.799999999999955,m,speed,0.0,m/s,heart_rate,133,bpm,cadence,83,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802236931,s,position_lat,406179787,semicircles,position_long,-1412193833,semicircles,distance,19.7,m,altitude,43.0,m,speed,0.0,m/s,heart_rate,132,bpm,cadence,86,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237025,s,position_lat,406179741,semicircles,position_long,-1412193894,semicircles,distance,19.74,m,altitude,43.799999999999955,m,speed,0.0,m/s,heart_rate,137,bpm,cadence,92,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237079,s,position_lat,406179741,semicircles,position_long,-1412193922,semicircles,distance,19.76,m,altitude,43.799999999999955,m,speed,0.0,m/s,heart_rate,132,bpm,cadence,84,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237163,s,position_lat,406179738,semicircles,position_long,-1412193930,semicircles,distance,19.87,m,altitude,43.799999999999955,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,86,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237171,s,position_lat,406179736,semicircles,position_long,-1412193936,semicircles,distance,19.87,m,altitude,44.0,m,speed,0.0,m/s,heart_rate,131,bpm,cadence,88,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237173,s,position_lat,406179735,semicircles,position_long,-1412193938,semicircles,distance,19.87,m,altitude,44.39999999999998,m,speed,0.0,m/s,heart_rate,133,bpm,cadence,89,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237175,s,position_lat,406179733,semicircles,position_long,-1412193939,semicircles,distance,19.87,m,altitude,44.60000000000002,m,speed,0.0,m/s,heart_rate,134,bpm,cadence,89,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237177,s,position_lat,406179731,semicircles,position_long,-1412193940,semicircles,distance,19.87,m,altitude,44.799999999999955,m,speed,0.0,m/s,heart_rate,134,bpm,cadence,88,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237179,s,position_lat,406179728,semicircles,position_long,-1412193941,semicircles,distance,19.87,m,altitude,45.0,m,speed,0.0,m/s,heart_rate,134,bpm,cadence,84,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237189,s,position_lat,406179727,semicircles,position_long,-1412193949,semicircles,distance,19.87,m,altitude,45.60000000000002,m,speed,0.0,m/s,heart_rate,139,bpm,cadence,85,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237219,s,position_lat,406179736,semicircles,position_long,-1412193960,semicircles,distance,19.9,m,altitude,45.799999999999955,m,speed,0.0,m/s,heart_rate,134,bpm,cadence,88,rpm,temperature,25,C,,,,,,,,,,,,,
Data,4,unknown,unknown,802237243,,unknown,1,,unknown,3,,unknown,2,,unknown,4,,unknown,8,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,802237244,,unknown,1,,unknown,1,,unknown,3,,unknown,2,,unknown,4,,unknown,8,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,802237406,s,position_lat,406179723,semicircles,position_long,-1412193904,semicircles,distance,20.51,m,altitude,46.0,m,speed,0.0,m/s,heart_rate,134,bpm,cadence,91,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237408,s,position_lat,406179721,semicircles,position_long,-1412193903,semicircles,distance,20.52,m,altitude,46.39999999999998,m,speed,0.0,m/s,heart_rate,134,bpm,cadence,91,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237410,s,position_lat,406179720,semicircles,position_long,-1412193902,semicircles,distance,20.53,m,altitude,46.60000000000002,m,speed,0.0,m/s,heart_rate,134,bpm,cadence,92,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237412,s,position_lat,406179719,semicircles,position_long,-1412193901,semicircles,distance,20.54,m,altitude,46.799999999999955,m,speed,0.0,m/s,heart_rate,135,bpm,cadence,91,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237414,s,position_lat,406179718,semicircles,position_long,-1412193899,semicircles,distance,20.56,m,altitude,47.0,m,speed,0.0,m/s,heart_rate,135,bpm,cadence,91,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237490,s,position_lat,406179690,semicircles,position_long,-1412193892,semicircles,distance,20.76,m,altitude,48.0,m,speed,0.0,m/s,heart_rate,130,bpm,cadence,85,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237583,s,position_lat,406179674,semicircles,position_long,-1412193911,semicircles,distance,20.9,m,altitude,48.0,m,speed,0.0,m/s,heart_rate,135,bpm,cadence,87,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237744,s,position_lat,406179581,semicircles,position_long,-1412193868,semicircles,distance,21.52,m,altitude,48.200000000000045,m,speed,0.0,m/s,heart_rate,134,bpm,cadence,86,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237746,s,position_lat,406179582,semicircles,position_long,-1412193868,semicircles,distance,21.53,m,altitude,48.39999999999998,m,speed,0.0,m/s,heart_rate,134,bpm,cadence,87,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237748,s,position_lat,406179583,semicircles,position_long,-1412193868,semicircles,distance,21.53,m,altitude,48.799999999999955,m,speed,0.0,m/s,heart_rate,134,bpm,cadence,87,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237750,s,position_lat,406179584,semicircles,position_long,-1412193867,semicircles,distance,21.53,m,altitude,49.0,m,speed,0.0,m/s,heart_rate,134,bpm,cadence,88,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802237752,s,position_lat,406179584,semicircles,position_long,-1412193867,semicircles,distance,21.54,m,altitude,49.200000000000045,m,speed,0.0,m/s,heart_rate,135,bpm,cadence,89,rpm,temperature,25,C,,,,,,,,,,,,,
Data,4,unknown,unknown,802237829,,unknown,1,,unknown,3,,unknown,2,,unknown,4,,unknown,8,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,802237830,,unknown,1,,unknown,1,,unknown,3,,unknown,2,,unknown,4,,unknown,8,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,802237995,s,position_lat,406179657,semicircles,position_long,-1412193864,semicircles,distance,22.0,m,altitude,50.0,m,speed,0.0,m/s,heart_rate,140,bpm,cadence,87,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238012,s,position_lat,406179648,semicircles,position_long,-1412193862,semicircles,distance,22.03,m,altitude,50.200000000000045,m,speed,0.0,m/s,heart_rate,140,bpm,cadence,86,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238014,s,position_lat,406179647,semicircles,position_long,-1412193862,semicircles,distance,22.03,m,altitude,50.39999999999998,m,speed,0.0,m/s,heart_rate,139,bpm,cadence,86,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238016,s,position_lat,406179647,semicircles,position_long,-1412193864,semicircles,distance,22.04,m,altitude,50.799999999999955,m,speed,0.0,m/s,heart_rate,138,bpm,cadence,86,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238018,s,position_lat,406179645,semicircles,position_long,-1412193864,semicircles,distance,22.04,m,altitude,51.0,m,speed,0.0,m/s,heart_rate,137,bpm,cadence,85,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238020,s,position_lat,406179644,semicircles,position_long,-1412193864,semicircles,distance,22.04,m,altitude,51.200000000000045,m,speed,0.0,m/s,heart_rate,136,bpm,cadence,62,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238086,s,position_lat,406179630,semicircles,position_long,-1412193843,semicircles,distance,22.35,m,altitude,52.0,m,speed,0.0,m/s,heart_rate,131,bpm,cadence,82,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238101,s,position_lat,406179639,semicircles,position_long,-1412193828,semicircles,distance,22.46,m,altitude,52.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,76,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238124,s,position_lat,406179649,semicircles,position_long,-1412193815,semicircles,distance,22.57,m,altitude,52.0,m,speed,0.0,m/s,heart_rate,131,bpm,cadence,84,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238173,s,position_lat,406179673,semicircles,position_long,-1412193812,semicircles,distance,22.69,m,altitude,52.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,84,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238231,s,position_lat,406179690,semicircles,position_long,-1412193793,semicircles,distance,22.95,m,altitude,52.0,m,speed,0.0,m/s,heart_rate,131,bpm,cadence,91,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238299,s,position_lat,406179702,semicircles,position_long,-1412193828,semicircles,distance,22.99,m,altitude,52.0,m,speed,0.0,m/s,heart_rate,136,bpm,cadence,88,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238428,s,position_lat,406179715,semicircles,position_long,-1412193844,semicircles,distance,23.13,m,altitude,52.0,m,speed,0.0,m/s,heart_rate,131,bpm,cadence,87,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238430,s,position_lat,406179716,semicircles,position_long,-1412193844,semicircles,distance,23.13,m,altitude,52.200000000000045,m,speed,0.0,m/s,heart_rate,131,bpm,cadence,88,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238432,s,position_lat,406179716,semicircles,position_long,-1412193844,semicircles,distance,23.14,m,altitude,52.60000000000002,m,speed,0.0,m/s,heart_rate,132,bpm,cadence,87,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238434,s,position_lat,406179716,semicircles,position_long,-1412193843,semicircles,distance,23.14,m,altitude,52.799999999999955,m,speed,0.0,m/s,heart_rate,131,bpm,cadence,86,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238436,s,position_lat,406179716,semicircles,position_long,-1412193842,semicircles,distance,23.15,m,altitude,53.200000000000045,m,speed,0.0,m/s,heart_rate,131,bpm,cadence,86,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238438,s,position_lat,406179716,semicircles,position_long,-1412193840,semicircles,distance,23.17,m,altitude,53.39999999999998,m,speed,0.0,m/s,heart_rate,131,bpm,cadence,88,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802238490,s,position_lat,406179726,semicircles,position_long,-1412193844,semicircles,distance,23.27,m,altitude,54.200000000000045,m,speed,0.0,m/s,heart_rate,136,bpm,cadence,93,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802239015,s,position_lat,406179784,semicircles,position_long,-1412193937,semicircles,distance,23.78,m,altitude,54.200000000000045,m,speed,0.0,m/s,heart_rate,141,bpm,cadence,89,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802239033,s,position_lat,406179784,semicircles,position_long,-1412193935,semicircles,distance,23.8,m,altitude,54.200000000000045,m,speed,0.0,m/s,heart_rate,136,bpm,cadence,86,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802239137,s,position_lat,406179789,semicircles,position_long,-1412193978,semicircles,distance,23.88,m,altitude,54.39999999999998,m,speed,0.0,m/s,heart_rate,136,bpm,cadence,93,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802239139,s,position_lat,406179789,semicircles,position_long,-1412193978,semicircles,distance,23.88,m,altitude,54.799999999999955,m,speed,0.0,m/s,heart_rate,136,bpm,cadence,91,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802239141,s,position_lat,406179786,semicircles,position_long,-1412193978,semicircles,distance,23.9,m,altitude,55.0,m,speed,0.0,m/s,heart_rate,137,bpm,cadence,90,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802239143,s,position_lat,406179783,semicircles,position_long,-1412193979,semicircles,distance,23.9,m,altitude,55.39999999999998,m,speed,0.0,m/s,heart_rate,137,bpm,cadence,88,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802239146,s,position_lat,406179782,semicircles,position_long,-1412193979,semicircles,distance,23.9,m,altitude,55.60000000000002,m,speed,0.0,m/s,heart_rate,136,bpm,cadence,88,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802239164,s,position_lat,406179786,semicircles,position_long,-1412193979,semicircles,distance,23.93,m,altitude,56.200000000000045,m,speed,0.0,m/s,heart_rate,141,bpm,cadence,95,rpm,temperature,25,C,,,,,,,,,,,,,
Data,4,unknown,unknown,802239447,,unknown,1,,unknown,3,,unknown,2,,unknown,4,,unknown,8,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,802239449,,unknown,1,,unknown,1,,unknown,3,,unknown,2,,unknown,4,,unknown,8,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,802239494,s,position_lat,406179796,semicircles,position_long,-1412193896,semicircles,distance,24.89,m,altitude,56.60000000000002,m,speed,0.0,m/s,heart_rate,139,bpm,cadence,92,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802239496,s,position_lat,406179794,semicircles,position_long,-1412193892,semicircles,distance,24.92,m,altitude,56.799999999999955,m,speed,0.0,m/s,heart_rate,139,bpm,cadence,92,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802239498,s,position_lat,406179793,semicircles,position_long,-1412193891,semicircles,distance,24.93,m,altitude,57.200000000000045,m,speed,0.0,m/s,heart_rate,139,bpm,cadence,91,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802239500,s,position_lat,406179793,semicircles,position_long,-1412193891,semicircles,distance,24.93,m,altitude,57.39999999999998,m,speed,0.0,m/s,heart_rate,140,bpm,cadence,90,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802239502,s,position_lat,406179793,semicircles,position_long,-1412193891,semicircles,distance,24.93,m,altitude,57.60000000000002,m,speed,0.0,m/s,heart_rate,140,bpm,cadence,90,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802239662,s,position_lat,406179801,semicircles,position_long,-1412193905,semicircles,distance,25.22,m,altitude,58.39999999999998,m,speed,0.0,m/s,heart_rate,135,bpm,cadence,61,rpm,temperature,25,C,,,,,,,,,,,,,
Data,5,record,timestamp,802239678,s,position_lat,406179796,semicircles,position_long,-1412193901,semicircles,distance,25.28,m,altitude,58.39999999999998,m,speed,0.0,m/s,heart_rate,131,bpm,cadence,0,rpm,temperature,25,C,,,,,,,,,,,,,
Data,2,event,timestamp,802239678,s,timer_trigger,0,,event,0,,event_type,4,,event_group,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,802239684,,unknown,1,,unknown,1,,unknown,2,,unknown,4,,unknown,8,,,,,,,,,,,,,,,,,,,,,,,
Definition,6,lap,timestamp,1,,start_time,1,,start_position_lat,1,,start_position_long,1,,end_position_lat,1,,end_position_long,1,,total_elapsed_time,1,,total_timer_time,1,,total_distance,1,,total_cycles,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,message_index,1,,total_calories,1,,total_fat_calories,1,,avg_speed,1,,max_speed,1,,avg_power,1,,max_power,1,,total_ascent,1,,total_descent,1,,event,1,,event_type,1,,avg_heart_rate,1,,max_heart_rate,1,,avg_cadence,1,,max_cadence,1,,intensity,1,,lap_trigger,1,,sport,1,,
Data,6,lap,timestamp,802239678,s,start_time,802236021,,start_position_lat,406179603,semicircles,start_position_long,-1412194429,semicircles,end_position_lat,406179796,semicircles,end_position_long,-1412193900,semicircles,total_elapsed_time,3656.57,s,total_timer_time,3656.57,s,total_distance,25.28,m,message_index,0,,total_calories,544,kcal,avg_speed,0.006,m/s,total_ascent,23,m,total_descent,0,m,event,9,,event_type,1,,avg_heart_rate,134,bpm,max_heart_rate,144,bpm,avg_cadence,89,rpm,max_cadence,101,rpm,intensity,0,,lap_trigger,0,,sport,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,7,session,timestamp,1,,start_time,1,,start_position_lat,1,,start_position_long,1,,total_elapsed_time,1,,total_timer_time,1,,total_distance,1,,total_cycles,1,,nec_lat,1,,nec_long,1,,swc_lat,1,,swc_long,1,,message_index,1,,total_calories,1,,total_fat_calories,1,,avg_speed,1,,max_speed,1,,avg_power,1,,max_power,1,,total_ascent,1,,total_descent,1,,first_lap_index,1,,num_laps,1,,event,1,,event_type,1,,sport,1,,sub_sport,1,,avg_heart_rate,1,,max_heart_rate,1,,avg_cadence,1,,max_cadence,1,,,,,
